1611494.00082045	2.54280698153085	10841	2	4	3	21625	18950
1614521.30497798	1.85973176836837	9620	1	3	1	18534	9620
1643065.43607887	1.70386298686718	6846	0	1	-2	6846	-2
1645018.45615140	1.66949084479704	4585	0	1	-2	4585	-2
1648038.95722188	2.67553345876507	6846	1	2	1	17710	6846
1649806.23354478	2.18165163688496	10258	0	1	-2	10258	-2
1656174.35234747	1.67359579917052	14738	0	1	-2	14738	-2
1663302.47030823	1.76871856965250	14963	0	1	-2	14963	-2
1709463.93025023	1.58935793362259	10767	0	1	-2	10767	-2
1709619.96839961	2.05272157630993	10767	1	2	1	18936	10767
1743692.79268715	1.87288131085808	13900	0	1	-2	13900	-2
1744278.82385205	1.88017597425035	8822	0	1	-2	8822	-2
1744845.56065734	2.38548801525851	10299	0	1	-2	10299	-2
1758465.81537653	2.05743260911422	14443	0	1	-2	14443	-2
1760855.87431889	1.54571696630841	5508	0	1	-2	5508	-2
1761729.34329572	3.58707894781385	9854	0	1	-2	9854	-2
1791332.54391775	2.54293511399906	6940	0	1	-2	6940	-2
1800172.06050073	1.65613944092336	8986	0	1	-2	8986	-2
1807025.23972588	1.89090781730587	11138	0	1	-2	11138	-2
1810154.38099251	1.52828971651638	11514	0	1	-2	11514	-2
1816279.91851515	1.53972529753273	11514	1	2	1	19111	11514
1819945.87606061	2.12609141679795	10801	0	1	-2	10801	-2
1821470.96289625	1.58898599113472	11514	2	3	2	21709	19111
1821606.88405524	2.50488081795398	1496	0	1	-2	1496	-2
1824098.54936330	1.51256236572451	9941	0	1	-2	9941	-2
1838336.02699685	1.88545503714959	2533	0	1	-2	2533	-2
1842377.76549663	1.66106081462635	10801	1	2	1	18941	10801
1845730.47218595	1.78834367988527	9587	0	1	-2	9587	-2
1848545.71039642	1.50848345302448	14574	0	1	-2	14574	-2
1857878.44101371	1.52270458285246	7712	0	1	-2	7712	-2
1879445.01334963	1.87059591535905	1958	0	1	-2	1958	-2
1881326.98651988	3.17002022434497	11674	0	1	-2	11674	-2
1883017.25334618	1.72890628055104	1958	1	2	1	16313	1958
1887244.67667716	1.68783370431472	14742	0	1	-2	14742	-2
1887248.49411933	1.84533784641056	14742	1	2	1	19896	14742
1896061.96842278	1.98563102356663	13985	0	1	-2	13985	-2
1897634.63179132	2.06103417258208	9964	0	1	-2	9964	-2
1907164.82245840	1.92032119146555	5415	0	1	-2	5415	-2
1912144.26373480	1.54453811413323	11547	0	1	-2	11547	-2
1922492.60844657	1.56176387292647	9305	0	1	-2	9305	-2
1939449.49075500	1.80794929504036	12064	0	1	-2	12064	-2
1940937.24574381	1.50925694499996	8772	0	1	-2	8772	-2
1942887.13094447	1.56440282494301	12064	1	2	1	19246	12064
1946540.98706465	1.59412085986368	11650	0	1	-2	11650	-2
1947528.93446036	2.39559582260352	9028	0	1	-2	9028	-2
1948029.84527662	1.66810615736476	13222	0	1	-2	13222	-2
1948041.34751438	1.88829876816919	9489	0	1	-2	9489	-2
1948744.60574142	1.90855015227262	6879	0	1	-2	6879	-2
1952118.91450535	1.68915024170497	10048	0	1	-2	10048	-2
1952260.88292700	2.53874645975925	10048	1	2	1	18669	10048
1952489.03171047	1.95022545647957	10048	2	3	2	21456	18669
1956791.39460011	1.96612483456505	7188	0	1	-2	7188	-2
1957491.08696915	1.50622897577440	15587	0	1	-2	15587	-2
1976377.57714700	1.78211987513270	5593	0	1	-2	5593	-2
1978612.60658335	1.75916696191171	9482	0	1	-2	9482	-2
2001226.51276274	2.10745035326573	218	0	1	-2	218	-2
2027862.86144222	1.98464387142934	7477	0	1	-2	7477	-2
2032678.82081372	1.53070227177217	12755	0	1	-2	12755	-2
2043139.49046331	2.01617832570206	7762	0	1	-2	7762	-2
2049534.54340646	1.97598262617940	11905	0	1	-2	11905	-2
2055947.45402074	1.72229476377915	6103	0	1	-2	6103	-2
2064431.12263614	2.50076980925157	7328	0	1	-2	7328	-2
2064533.92597151	1.66385549404078	7328	1	2	1	17921	7328
2069048.61515467	1.66840997968510	7328	1	3	1	17922	7328
2074501.55159854	2.24830636236730	4433	0	1	-2	4433	-2
2074636.43186524	2.33305272119811	4433	1	2	1	16982	4433
2084166.02735409	1.72990009106548	7328	1	4	1	17923	7328
2085597.51982391	2.31134158842299	7328	2	5	4	21178	17923
2086776.76827174	1.73493596779253	2356	0	1	-2	2356	-2
2093163.97316048	1.66161883917204	4181	0	1	-2	4181	-2
2099516.67417371	1.79473337696466	4366	0	1	-2	4366	-2
2102378.78782101	1.61773090236940	937	0	1	-2	937	-2
2114653.21433204	1.66462635296148	5547	0	1	-2	5547	-2
2115481.39854146	2.30631762009232	8999	0	1	-2	8999	-2
2119976.12938813	2.14772758327715	8999	1	2	1	18357	8999
2131743.00041068	1.82474436975056	5576	0	1	-2	5576	-2
2133235.72164711	2.36467808299335	13097	0	1	-2	13097	-2
2138065.86517054	1.56122139811938	13097	1	2	1	19487	13097
2187865.44325313	1.89120485342367	15158	0	1	-2	15158	-2
2190344.87893657	1.62952480409909	3038	0	1	-2	3038	-2
2205543.30727005	1.63639296896413	9220	0	1	-2	9220	-2
2214697.22926219	1.72794336019087	394	0	1	-2	394	-2
2215758.88999531	2.12132145544141	394	1	2	1	15952	394
2221078.80868969	1.76091355963745	12789	0	1	-2	12789	-2
2244286.09857589	2.73292950839354	11474	0	1	-2	11474	-2
2248891.73434219	1.62586936411919	5278	0	1	-2	5278	-2
2252506.11540371	1.83848907427006	14446	0	1	-2	14446	-2
2258908.00103686	1.57860368529280	9620	1	2	1	18533	9620
2271905.81044833	1.70573436387220	5810	0	1	-2	5810	-2
2272096.68903012	1.62192976711992	15035	0	1	-2	15035	-2
2299376.54143831	1.92794597646340	3140	0	1	-2	3140	-2
2314915.62283864	1.67825704855072	14187	0	1	-2	14187	-2
2317428.16892546	1.77415759718429	408	0	1	-2	408	-2
2327912.70407132	1.56891427575602	2166	0	1	-2	2166	-2
2340518.17687591	1.97769564479424	8841	0	1	-2	8841	-2
2343161.13468234	1.60891650412209	14821	0	1	-2	14821	-2
2347434.75315971	1.50636617595389	5423	0	1	-2	5423	-2
2351150.74274226	1.53197879577950	9633	0	1	-2	9633	-2
2354696.19053499	1.51070821142177	9633	1	2	1	18535	9633
2358784.53351031	1.85051290051213	1194	0	1	-2	1194	-2
2389704.67520652	1.72221599392349	10054	0	1	-2	10054	-2
2404033.17551434	1.64850126022667	2231	0	1	-2	2231	-2
2406131.43793693	2.25562550264146	4920	0	1	-2	4920	-2
2407982.04307750	1.65754038683773	5633	0	1	-2	5633	-2
2411581.76844697	1.91722290387036	593	1	4	1	16007	593
2422353.48878854	2.45417983400325	6848	0	1	-2	6848	-2
2433744.95654502	1.81555168813247	13846	0	1	-2	13846	-2
2436969.80056254	1.84972365064387	10930	0	1	-2	10930	-2
2443213.72820841	1.55239415292969	11707	0	1	-2	11707	-2
2451354.70938712	1.87201115479124	614	0	1	-2	614	-2
2453703.57703299	1.52515903175087	9071	0	1	-2	9071	-2
2453741.21296498	2.00600739422059	6132	0	1	-2	6132	-2
2463646.36285009	1.65133759873613	4638	0	1	-2	4638	-2
2470230.48513053	1.53046841975362	12708	0	1	-2	12708	-2
2473301.24279928	1.87397837077380	10663	0	1	-2	10663	-2
2473362.76114955	2.51401080683959	13604	0	1	-2	13604	-2
2476124.25226305	1.58850090440522	12033	0	1	-2	12033	-2
2499708.87469912	1.62042055176299	13604	1	2	1	19616	13604
2511546.27813921	1.90292369359736	1915	0	1	-2	1915	-2
2513293.36976960	2.05029530744141	10378	0	1	-2	10378	-2
2513664.77963862	2.32752909980714	6362	0	1	-2	6362	-2
2516643.21069103	2.07844072730024	6362	1	3	1	17595	6362
2520905.97150558	2.06434114633614	5000	0	1	-2	5000	-2
2528559.57981250	2.12751602573697	487	0	1	-2	487	-2
2528616.27924253	1.55506149339415	6362	1	2	1	17594	6362
2529060.38321075	2.73607309592105	9415	0	1	-2	9415	-2
2543865.21356927	4.61798663237680	8044	0	1	-2	8044	-2
2545443.12644445	1.58396494072570	3160	0	1	-2	3160	-2
2545922.76049324	1.73218699564771	344	0	1	-2	344	-2
2546765.39696992	2.00828285538038	8044	1	27	1	18120	8044
2547094.90128087	2.54776321223586	8044	1	34	1	18127	8044
2548034.66281277	2.39967236038445	8044	1	33	1	18126	8044
2550254.59009263	1.53427300144251	12007	0	1	-2	12007	-2
2558736.66883289	3.07597110128651	8044	1	38	1	18131	8044
2562120.81647570	3.04897666628468	8044	1	37	1	18130	8044
2562992.52791287	1.62736451800948	8044	1	13	1	18106	8044
2567558.20377924	1.91475106329278	445	0	1	-2	445	-2
2569828.88480948	1.53366681507966	8044	1	6	1	18099	8044
2570748.84027847	3.94715230247270	10050	0	1	-2	10050	-2
2571428.28682246	3.07996791494281	10050	1	10	1	18678	10050
2573448.09124901	2.07585452477512	10050	1	8	1	18676	10050
2574383.60527811	2.03074357844129	11413	0	1	-2	11413	-2
2575025.14539861	1.63466897295095	10050	1	4	1	18672	10050
2575848.51858666	1.52145393979206	8044	1	5	1	18098	8044
2579463.60971369	1.53772797639446	12597	0	1	-2	12597	-2
2580087.49818089	2.83818609140581	15343	0	1	-2	15343	-2
2581799.42602432	1.54521523061958	13868	0	1	-2	13868	-2
2585643.08059396	1.63482237373370	10050	1	5	1	18673	10050
2586319.25148420	1.53291733860769	2138	0	1	-2	2138	-2
2590892.89753664	1.63138947057035	5416	0	1	-2	5416	-2
2600739.99293505	1.62889465376502	8044	1	12	1	18105	8044
2603001.78931625	2.09500683113382	1411	0	1	-2	1411	-2
2609684.52065896	1.69686067146162	3033	0	1	-2	3033	-2
2616379.48832115	1.68627399150087	2385	0	1	-2	2385	-2
2629127.85473759	1.58664169427924	8044	1	10	1	18103	8044
2642636.82796712	1.71151604345046	8044	1	17	1	18110	8044
2650474.45682515	2.17629222996782	12733	0	1	-2	12733	-2
